repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
AKIF30001/Repo1,1,0,2022-09-18T15:12:42Z,Project Files to import for Object Recognition,Python,334,6413
FernandoFavoretti/master_AutoML,30,0,2021-11-09T04:04:21Z,,Jupyter Notebook,60,969
observation-system/yolo-server,1,1,2020-12-02T09:01:39Z,,Jupyter Notebook,11,70119
FullPint/Malware-Visualization-and-Preprocessing-Methods-for-CNNs,1,2,2022-10-11T15:29:41Z,Working with YOLO for Computer Vision,Jupyter Notebook,324,50601
roshikdahal/Dog_Cat_ImageClassification,1,0,2021-03-17T14:45:31Z,A bunch of random MLflow files in the name of practice and figuring out some staff ,Python,160,2178
tinhpx2911/Vehicle_Counting_YOLOv8_DeepSORT,1,0,2020-05-26T17:36:12Z,,Python,4,702
Sneha-Sreedhara/TextHide,2,0,2021-06-06T08:39:07Z,"The notebook is completely dedicated to Image Classification from scratch using Convolution Neural Network , in this project I have not used any kind of Transfer Learning Technique.This is a end-end project.Kindly refer to the ipython notebook for more details",Jupyter Notebook,1,6259
yennanliu/AirflowJob,1,0,2021-07-22T03:44:51Z,,Jupyter Notebook,772,545
matech96/FederatedLearning,1,2,2021-07-01T02:00:17Z,pytorch dreamer v2 implementation,Python,8,174
BTB-bot-the-builder/BTB-Backend,2,0,2023-02-20T07:45:18Z,,Python,4,33318
avijit2005in/mlops-v2-sparse,1,0,2018-04-09T08:28:56Z,OCR code and doc to check client contract ,Jupyter Notebook,4,10916
mia-0/0x0,1,0,2023-01-26T23:30:03Z,closed loop materials discovery using error correction learning,Python,2568,154583
guotao0628/yolov5,1,3,2021-09-29T05:33:49Z,Data Science Project on Ice Hockey (Code),Jupyter Notebook,4,122551
sepidehhosseinzadeh/mlflow-cpp,3,0,2022-10-14T11:06:20Z,,Python,80,4605
kalvaakhil/akhil-yolov8,1,0,2022-04-10T16:24:02Z,Deploying Models to Production with MLflow and Amazon Sagemaker,Python,27,4756
ripark2/Project-Archaeus,1,0,2022-10-13T08:10:41Z,융합캡스톤디자인 이응팀,Python,18,144795
ZJJHYM/0-template,4,0,2023-02-28T22:10:37Z,,Python,61,47
johanneskruse/LUKE_thesis,1,0,2022-12-16T04:26:45Z,,Python,1172,53919
liyanse/Object_Detection,1,36,2021-06-16T14:11:35Z,Using TensorFlow to automatically filter crypto-related spam comments on YouTube.,Jupyter Notebook,187,1478
ZithaChitra/mlflow_practice,1,0,2022-12-20T23:50:05Z,,Python,35,14957
archanamehta/MLOps-Databricks-Labs,1,19,2020-11-18T13:41:58Z,,Python,11,239
nilay121/End-End-Image-Classification,2,0,2020-01-03T22:44:14Z,BilderSkript automatically summarizes a lecture as a sequence of interesting images scenes.,HTML,13,5692
krisograbek/comet,2,0,2019-08-01T09:40:03Z,"A custom branch based on caffe-opencl, which applies on-GPU TDR algorithm to reduce the redundant computation cost on Dropout. Further optimization on other techniques may be included.",C++,202,8515
jamesborg46/pytorch-dreamerv2,1,0,2021-07-19T09:17:11Z,,QML,4,4587
joyz121/FPSaim,2,0,2022-02-22T14:44:47Z,Model pipeline package for TaxiFare Kaggle challenge,Python,11123,8
manhcuogntin4/OCR-contract,1,33,2021-04-14T07:46:37Z,"Code for ""Lifting Monocular Events to 3D Human Poses"" - CVPRw 2021",Python,25,13152
hitarth64/TherML,2,0,2018-06-05T04:39:18Z,Kaggle Deep Learning Assignments,Python,68,10
Jawing/ift6758-project-template-main,1,0,2021-05-28T16:57:48Z,,Jupyter Notebook,6579,84354
DCUSnSLab/skin_lesion,0,0,2022-06-18T21:18:58Z,,Python,9,8108
jishipp-repo/Deploy-ML-MLFlow-AWS,1,0,2022-11-18T08:31:48Z,,Python,1,12858
CSID-DGU/2022-2-SCS4031-i_eung,30,0,2020-05-16T14:35:22Z,,HTML,39,8766
alainray/spur,1,0,2022-11-19T01:35:55Z,Generalization in Pruned Deep Neural Networks,Python,5,91
hniman135/doan1,1,2,2017-04-08T01:26:25Z,mxnet v0.8.0 maintanence,C++,2,3032
Savjee/yt-spam-classifier,1,0,2023-01-09T12:57:26Z,The code of the paper - DLSOP: Radio frequency fingerprint extraction with channel second-order pooling,Python,1,21
AbdElrahman-Taha-99/gp,1,0,2020-05-06T12:50:29Z,classification of feedback and comments i.e whether it is positive negative or neutral and generating corresponding rating on a scale of 5.,Python,3,9
e-mon/lish-moa,1,63,2020-09-01T09:12:17Z,A tool to deploy a mostly serverless MLflow tracking server on a GCP project with one command,HCL,76,230
cdeck3r/BilderSkript,7,0,2023-02-09T00:43:22Z,,Jupyter Notebook,1,311424
Miaomz/caffe-opencl,1,0,2023-02-15T09:12:40Z,,Python,535,69967
Fitiantsoa/Osup,1,0,2022-02-27T07:23:12Z,,HTML,4,4229
rubenrossbach/TaxiFareModel,1,1,2023-02-21T07:43:24Z,fall detection repository,Python,6044,1068302
IIT-PAVIS/lifting_events_to_3d_hpe,1,0,2023-02-03T17:49:25Z,,Python,3,137726
r5sb/Kaggle-Deep-Learning-Track,6,4,2022-07-14T07:56:07Z,,Python,1,143968
koziolp/hunger,30,0,2022-01-18T15:15:48Z,Case 2 - APP Streaming - Databricks,Python,1613,9205
EphraimX/model-tracking-and-experimentation-with-comet-ml,1,0,2018-09-21T05:33:43Z,,HTML,2,48772
neophack/yolov5-seg,30,2,2020-06-10T18:57:57Z,Real data science projects at skillfactory.ru,Jupyter Notebook,2,10927
jagangirisaballa/number_detection,1,0,2020-03-20T13:35:22Z,mlflow_project_tutorial,Python,15,2
NguyenTriQuan/Pruned-DNNs,1,1,2020-10-11T03:21:13Z,Comparing IRL methods for efficiency and robustness,Jupyter Notebook,10,4326
starimpact/mxnet_v0.8.0,2,0,2023-02-18T07:29:56Z,,Python,171,20755
ShnDanYao/DLSOP,1,4,2022-05-05T13:00:40Z,CArdiac SegmenTation with cOnstRaints (CASTOR) project,Python,137,148
sameerkr1/sentiment_analysis,1,0,2023-03-01T11:57:52Z,,Python,2,34805
artefactory/one-click-mlflow,1,0,2023-01-30T23:19:24Z,we tried,Python,1,6905
Bing0222/Classification_pytorch,30,679,2022-07-25T14:14:06Z,YOLOv3、YOLOv4、YOLOv5、YOLOv5-Lite、YOLOv6-v1、YOLOv6-v2、YOLOv7、YOLOX、YOLOX-Lite、PP-YOLOE、PP-PicoDet-Plus、YOLO-Fastest v2、FastestDet、YOLOv5-SPD、TensorRT、NCNN、Tengine、OpenVINO,Jupyter Notebook,4,335729
Linyxxxxx/yolov8_2dpose,3,0,2022-07-03T13:44:02Z,A semi-supervised learning collection built on JAX/Flax,Python,20,1376
joenvihe/mlops_maas,1,0,2023-02-21T08:48:22Z,,Python,5,518
sarj7/fall_detection,1,1,2018-07-18T05:26:21Z,,Python,2,696
leninrkb/reconocimiento-mineros-cv-ia,1,0,2021-10-04T13:35:53Z,,Python,27,968
merlinepedra/RAY-1,1,0,2022-06-06T17:03:00Z,,Python,9,1001
marciodelima/case2_santander_engml_stream,1,0,2022-01-22T04:14:30Z,mlflow-basic,Python,1,84
rickyHong/Nvidia-Digits-repl,1,1,2021-09-18T07:54:52Z,,Python,5,6614
feD0s/skillfactory_rds,1,0,2020-12-24T21:56:53Z,,Python,117,105490
sengupti/tutorial,30,0,2021-10-15T03:03:05Z,,Python,4120,16484
jamesborg46/robust_rewards_from_preferences,1,0,2020-10-05T17:41:40Z,"LSTM, fake news detector for coverall",Jupyter Notebook,55,43545
iiitvideotagging/TestRepo,1,261,2019-12-19T02:01:19Z,Code for Kaggle and Offline Competitions,Python,9,690
vitalab/castor,7,2,2019-11-01T15:44:35Z,Run DeepRacer Locally,Python,5488,179284
deanDev5200/Python,1,1,2021-06-03T15:33:29Z,,Jupyter Notebook,4,499
GeorgeFashho/Machine_Learning_Algorithims,1,0,2021-10-05T09:37:27Z,"python, keras, tensorflow, scattering imaging",Python,3,6
jizhishutong/YOLOU,1,51,2021-11-25T00:44:08Z,Code for Active Learning at The ImageNet Scale. This repository implements many popular active learning algorithms and allows training with torch's DDP. ,Python,4,809
h-terao/Missel,1,103,2017-03-15T14:16:43Z,,HTML,3,48107
GoGoGodeep/Bone-age-detection-based-on-YOLOv5-and-ResNet,30,0,2022-09-14T17:09:47Z,,Python,4,922
KidQuant/Finance,1,0,2022-11-16T07:58:46Z,,Python,17,274
knitemblazor/luke-ner,1,1,2022-11-16T14:13:33Z,,Python,139,13279
jburzy01/GNN,30,0,2020-10-26T01:30:39Z,testing some ideas with ml flow,Python,3,7
serberoos/mlflow-practice,1,2,2021-03-09T16:03:07Z,,Python,2436,4664
mianfei71/RNAPar,1,0,2021-07-07T21:20:42Z,,Jupyter Notebook,1,60
gaurav274/ray,1,2,2022-09-19T21:05:50Z,,Python,2,550122
tuannguyen2103/mlops-demo,4,2,2020-11-16T15:56:38Z,WIP Experiments with Speech-Driven Facial Animation in PyTorch,Python,8,115
thetinygoat/coverall-detector,1,0,2020-07-10T09:34:06Z,,Jupyter Notebook,14,104236
nyanp/nyaggle,2,0,2022-11-05T01:06:51Z,,,47,114487
ggiallo28/aws-deepracer-local,1,0,2022-11-29T20:26:58Z,,Python,21,48632
vaishnavisampigethaya/Face-Recognition-with-mask,1,0,2020-10-30T10:22:46Z,,,4120,17
Alice660/YGAN,1,0,2020-10-19T04:03:45Z,CS6285 Project,Jupyter Notebook,35,353793
zeyademam/active_learning,2,0,2022-10-26T22:19:27Z,An incomplete video filter app using tkinter,Python,13,887
gheinrich/DIGITS-GAN,2,22,2018-07-24T21:56:27Z,MLflow samples - deprecated,Python,274,690
Michael-Vio/yolov5-master,2,437,2019-02-26T18:26:17Z,This repository lets you train neural networks models for performing end-to-end full-page handwriting recognition using the Apache MXNet deep learning frameworks on the IAM Dataset.,Jupyter Notebook,2373,76502
giacomopiccinini/SiameseTwin,7,0,2022-11-02T16:58:26Z,the final project of Idan and Chen,Python,1287,780372
LinirZamir/YOLOv5-VisualInspection,2,0,2018-03-31T03:57:06Z,,HTML,2440,48767
jattenberg/ml_flower,30,0,2022-10-10T17:05:39Z,ball tracking system based on yolov5,Python,4,943
ArunRengaraman/Covid19-Deep-learning-app,1,1,2020-04-01T23:15:41Z,Learning and Practice the mlflow,Python,4,131
qooba/tinymlops-arduino,1,0,2021-06-03T13:46:30Z,,Python,33,159878
Capstone2022Group2/tennis_commentator_ai,30,1,2022-10-21T03:31:05Z,AI Engine made by Edmund Ucok Armin,Python,3,78972
tomasmikeska/speech-driven-facial-animation,1,0,2021-09-28T22:54:15Z,,Jupyter Notebook,13,2690
sauravsb99/AutoEvaluate,4,0,2018-08-16T09:48:45Z,Nvidia DIGITS,HTML,4276,2757
CameronHildebrandt/yolov5_attempt2,1,0,2018-10-19T10:36:35Z,study,Python,1,10597
rvavruska/DeepLearning,1,0,2022-03-16T07:08:12Z,,Jupyter Notebook,5,10015
v-crn/mlflow-sample,1,618,2021-02-25T11:02:17Z,"based on yolo-high-level project (detect\pose\classify\segment\):include yolov5\yolov7\yolov8\ core ,improvement research ,SwintransformV2 and Attention Series. training skills, business customization, engineering deployment C",Python,2,25999
WenjieWWJ/KDplus,30,0,2020-10-17T17:33:21Z,,Python,990,19611
dereina/video_filter,30,0,2022-08-02T15:54:23Z,,Python,865,482
amesar/mlflow-fun,1,0,2021-06-04T20:27:44Z,HTR systems based in Machine Learning used to process handwritten SQL queries.,Jupyter Notebook,118,100074
awslabs/handwritten-text-recognition-for-apache-mxnet,1,0,2022-11-17T14:24:42Z,,Python,967,65497
final-project-Chen-and-Idan/final-project,1,0,2021-02-04T13:42:16Z,Multimodal hate speech detection modelling,Python,7,1095
andylawwj/DIGITS,1,0,2022-07-20T15:58:48Z,Fork of garage,Python,2,14497
heisenberg-kim/ball_tracking,30,1,2022-11-08T15:00:33Z,,Jupyter Notebook,1,327941
cuicaihao/mlflow-demo,1,2,2019-09-06T17:57:19Z,,Python,3,10144
Gapxh/trash-detection,2,15,2018-03-11T22:35:22Z,Autonomously learning to race autonomously,Python,2,120681
coldenheart/123,4,0,2021-05-14T22:08:37Z,,C++,17183,86857
edmundarmin/EdAIEngine,30,0,2020-09-16T10:43:56Z,,Python,25,72566
ArchambaultP/NHL-Notebooks,30,0,2022-05-30T19:54:18Z,,Python,50,180
RimeT/Nvi_DIGITS,1,0,2021-06-25T11:17:07Z,Fork of ousia/luke for my thesis,Python,11,1178
ZhiYinZhang/study,1,0,2021-03-22T19:34:02Z,,Jupyter Notebook,1,88
harryyyhuang/DLCV-2021,2,0,2022-09-13T13:31:13Z,Our project for the 3. semester,Python,20,160006
positive666/yolo_research,2,0,2022-06-24T08:05:08Z,,Python,1174,36925
magress/BaseMRC,1,1,2020-12-04T03:09:59Z,,Python,534,59381
transformervsmlpmixer/Transformer_Vs_MLP_mixer,3,98,2023-01-15T03:19:27Z,YOLOv8 Segmentation with DeepSORT Object Tracking (ID + Trails),Jupyter Notebook,942,28094
eavilaes/HTR-for-SQL,1,0,2021-03-01T16:40:19Z,,Jupyter Notebook,3,24239
zxlzhangxiaolan/starfish,1,0,2019-06-14T19:27:45Z,A serverless csv to protobuf pipeline to be used with AI training and evaluation of data,Python,51,29865
obarnard99/MMHSD,1,5,2016-12-16T18:04:58Z,,Jupyter Notebook,65,67892
SergioHdezG/garage,2,0,2020-12-25T21:41:37Z,,Python,316,4561
ryezaku/yolov5_pothole_detection,1,0,2022-07-14T21:23:00Z,,Python,26,109825
matthew-z/neural-ranking,1,0,2020-12-16T18:48:02Z,"Create a web service that uses machine learning to make predictions based on the data set Power Production. The goal is to produce a model that accurately predicts wind turbine power output from wind speed values, as in the data set. You must then develop a web service that will respond with predicted power values based on speed values sent as HTTP requests.",Jupyter Notebook,8,3464
linklab-uva/deepracing,1,0,2021-11-07T09:51:17Z,,Python,284,36341
tylerjohnhaden/cloud-project-8,30,8,2020-08-17T13:41:25Z,TanD - Train and Deploy is a no-code framework to automatize the Machine Learning workflow.,Python,19,111
skykying/ray-mirror,2,0,2021-07-29T11:55:42Z,,Python,14,73
ThierryJudge/anatomically-constrained-ssl,0,3,2019-08-11T11:15:38Z,Adaptive Multi Column Sparse Stacked Denoising Autoencoder ,Python,24,14814
jspunda/luke,1,0,2023-02-21T01:43:58Z,,Python,91,946
bethmiecz/Question_Answering_SQuAD2.0,1,3,2021-02-19T07:37:44Z,Social Computing Project,Jupyter Notebook,40,57124
TheChef42/P3,4,0,2023-01-19T16:24:15Z,,Python,9,14602
EMNLP2022-BiBSpell/BiBSpell,1,0,2019-06-25T22:45:08Z,,Jupyter Notebook,7257,221860
DailinH/cs273-project,2,5,2020-03-09T09:50:27Z,Investigating the use of Transformers as memory mechanisms in reinforcement learning. ,Jupyter Notebook,4,18268
MuhammadMoinFaisal/YOLOv8_Segmentation_DeepSORT_Object_Tracking,2,6,2020-10-01T16:42:44Z,,Java,3,24404
bhanuteja2001/Microscopic-Images-Insights,13,0,2020-01-05T14:43:57Z,Answer Evaluator using Universal Sentence Encoder,Python,1,3
nikody-mytaptrack/csv-protobuf-pipeline,1,0,2022-10-25T18:16:40Z,,Jupyter Notebook,2,18549
SidHard/digits-multi-detect,1,80,2020-10-28T08:17:32Z,🥶Vilio: State-of-the-art VL models in PyTorch & PaddlePaddle,Python,34,10883
zhouaea/GluonCV-Practice,2,0,2022-11-23T01:22:24Z,,Python,5,53383
YY-GX/CBFIRL,6,4,2020-05-30T11:10:32Z,Reproducing the DeepMDP paper,Python,2,14943
daithimarkham/Machine-Learning-Project,1,0,2021-04-20T21:27:39Z,,Python,64,17
xiaoda99/transformers-old,1,0,2019-12-01T19:41:03Z,This repository contains the notebooks used during my talk in Python Sevilla Meetup about MLFlow and Databricks.,Jupyter Notebook,28,1450
piEsposito/TanD,1,0,2018-10-01T07:57:33Z,,Python,20,36
anoopacts/mlflow-training,0,1,2019-08-11T11:47:02Z,Adaptive Multi Column Stacked Sparsed Denoising Autoencoder,Python,564,14738
Vraj531/AMC-SSDA,1,0,2023-03-02T07:33:28Z,yolov5 deployment via django web service,Python,1,1100
Dylan-Zhang7788/yolov5,1,0,2020-05-07T13:55:14Z,,Python,44,1163
VAIBHAV-2303/Hateful-Memes-Classification,2,1,2021-09-23T02:24:55Z,This repo contains the re-usable assets for the end to end MLOps demo,Python,1194,14
cuteboyqq/YOLOV5-rasp,1,0,2021-05-20T22:01:20Z,An RNN to help simulate the transition from brain excitations to muscle movements,Python,2,31
sandeepkundala/AmazonInternship,1,4,2017-10-06T01:21:08Z,this is a playground to run various machine learning algorithm on either Mac OS High Sierra and Ubuntu 16.04,HTML,5,80008
TomMakkink/transformers-for-rl,1,0,2023-01-11T04:46:32Z,本科毕业设计,C++,68,634271
synbioks/Text-Mining-NLP,1,4,2016-10-14T03:09:58Z,,Python,2,8031
bharathrajcl/Answer-Evaluator,30,0,2017-05-30T22:39:45Z,"A modified version of MXNet, taken from tornadomeet, that incorporates several extra operators",C++,1,25054
Elemento24/Random_Repo,1,0,2020-08-25T02:23:55Z,,Python,8,5010
Muennighoff/vilio,0,0,2023-01-29T17:48:23Z,,Python,4,163870
wasiwasi/intagral,1,0,2021-11-20T14:35:57Z,Identifying the types of apples by NN,Jupyter Notebook,53,667
MkuuWaUjinga/DeepMDP-SSL4RL,1,0,2020-05-23T06:54:26Z,,Jupyter Notebook,11,66963
cchalc/mixed-dev-workflow,1,11680,2018-04-20T14:49:09Z,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",Python,5,24506
FernanOrtega/pythonsevilla2019,30,0,2023-02-16T09:06:37Z,Animal Care Project Dongseo University,Dart,6,51583
adiwijaya/mlflow_project_template,1,11,2021-03-04T13:11:46Z,,Python,8,7892
Prayushi9/AMC-SSDA,1,0,2019-06-29T05:03:01Z,,Jupyter Notebook,4,3214
andre-zh/django_yolov5,1,3,2023-02-13T14:46:31Z,,Python,86,29094
9harshit/Breast-Cancer-Detect-Using-ANN,1,0,2020-12-23T01:51:49Z,HUAWEI Cloud AI competitions，ModelArts deployments.,Python,1,338
yangwang166/e2emlopsdemo,1,1,2022-11-11T06:01:04Z,streamlit app for comparing and visualizing A/B test results from a selection of MLflow runs.,Python,4866,501
Kaboto731/ThesisCode,1,0,2018-07-12T02:33:17Z,,Python,20,2908
winnerineast/Origae-6,25,0,2022-02-04T15:21:43Z,,Python,1,8
yuanwangshui/Capstone-project,1,2,2020-10-27T14:58:58Z,,Python,122,90
starimpact/mxnet_tk1,1,0,2019-12-13T12:59:14Z,Old ray repo pre-upgrade to 0.7.6,Python,2,23231
MichaelAHood/pk-mxnet,30,10,2020-04-12T21:27:34Z,Image classification using Transfer learning technique. Updated and added mlflow with PyTorch fine-tune tutorial,Jupyter Notebook,8,150
LEOCUIZHIHAO/kp_cv,1,0,2023-03-06T05:33:41Z,,Python,2,466
Tanaanan/DurAIn_ni-Webapp._YOLOV5,1,0,2015-09-11T06:58:55Z,,C++,2,240240
kkadowski/AppleRecogn,1,1,2019-12-04T12:26:04Z,,Jupyter Notebook,1,1094275
Noba1anc3/trash_classify_competition,1,2,2022-01-13T02:52:38Z,An implementation of the ConvNeXt architecture built on the PyTorch-Lightning API,Python,7,27
dmlc/dgl,1,12,2020-07-13T17:07:16Z,Geometry Regularized Autoencoders (GRAE) for large-scale visualization and manifold learning,Jupyter Notebook,5942,23944
ksairos/animal_care,3,0,2021-07-10T17:23:14Z,,Jupyter Notebook,7,311
xiaoLong-study/Protective-Wearing-and-Action-Recognition-Detection-Based-on-Pose-Estimation,1,2,2023-02-06T14:55:31Z,The code repository for AICity Challenge.,Python,2,164466
matech96/cifar10,2,0,2022-12-12T03:18:50Z,,Python,441,175905
songjiahao-wq/MY-YOLOv5-master,1,0,2022-10-07T01:54:48Z,2022-2 융합캡스톤디자인 9to6팀,Python,2458,57501
Klawens/HUAWEI-ModelArts,4,1,2019-03-11T10:15:29Z,,Python,145,3703
ml-starter-packs/mlflow-viz,24,0,2021-05-18T05:20:32Z,,JavaScript,2371,83028
15021687693/lbg,1,0,2022-12-11T05:43:02Z,,Python,955,388765
MartinekV/DNABert_finetuning,1,0,2023-02-18T10:58:42Z,,Python,2566,26761
comet-ml/mlops-actions,1,5,2019-11-18T18:42:37Z,Cookiecutter for evaluating algorithms and training models in nussl,Jupyter Notebook,1730,10885
internetcoffeephone/old_ray,3,0,2022-07-18T02:05:00Z,深度学习的一些笔记,Python,4,1611
arnabdeypolimi/Image-classification-PyTorch-MLflow,1,0,2023-01-23T13:18:20Z,"YOLOv8 Object Tracking using PyTorch, OpenCV and DeepSORT",Jupyter Notebook,1,37591
charlotteng/detectors,1,0,2020-08-29T19:07:37Z,,Python,1,386
HunjaeJung/imagenet2014-modified,1,31,2021-02-03T21:10:08Z,Deep Implicit Coordination Graphs,Python,2,484
schwobr/grade_classif,1,0,2021-08-15T16:38:17Z,,Python,4,3
jlehrer1/ConvNeXt-lightning,1,1,2022-11-21T15:24:31Z,[ 팀프로젝트 ] 차량 위변조 감지 기능을 탑재한 주차 관리 시스템 개발 프로젝트,Python,121,235642
KevinMoonLab/GRAE,1,0,2021-05-20T11:29:02Z,,Python,2406,2985
aishwaryajawalkar173/Fruit-Disease-Classification-using-CNN,1,1,2020-05-09T21:09:23Z,,Python,10,73
cycv5/TBD,1,75,2022-01-10T09:50:28Z,"Semantic segmentation deep learning for aerial, high density Lidar point clouds.",Python,2427,56069
AlyssaJZ/sweetberry,6,1,2020-04-28T15:26:53Z,,Python,2,13573
CSID-DGU/2022-2-SCS4031-9to6,30,3,2022-11-09T13:50:42Z,Using SwinUNETR model architecture with a self-supervised training approache more remote sensing segmentation tasts,Python,15,1727
tmpaul06/dgl,1,0,2020-05-13T07:24:25Z,,Jupyter Notebook,4,40621
tariqaziz21/predicting-covid,1,0,2017-06-05T08:23:48Z,,C++,1168,228071
Nightingalelyy/hpml_final_yolov5,30,1,2022-12-05T17:54:15Z,,Python,4835,67472
amirrezarajabi/yolov5-api,1,1,2020-05-14T07:39:46Z,Materials to accompany Databricks data science overview session,Python,4,193
pseeth/cookiecutter-nussl,1,1,2022-05-09T17:04:45Z,General Cross-Architecture Distillation of Pretrained Language Models into Matrix Embeddings: code for IJCNN 2022 paper,Python,30,445
lj502766817/DP_Learn,1,0,2018-02-01T01:39:03Z,A meta learning implementation for spiking neural networks (SNNs).,Jupyter Notebook,1,544
Devika03/YOLOv8-DeepSORT-Object-Tracking,1,0,2022-12-01T16:32:57Z,,Python,13,942
