repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
Elmecio/IForestStudyAndMVIForest,2,0,2022-10-09T08:59:34Z,,Python,5,75991
shiwangi27/deep_learning_cosmology,30,0,2021-08-02T19:45:17Z,,Python,202,14437
c-w-m/hgf-transformers,3,2,2017-07-14T06:32:18Z,,Python,9,17382
SaurabhNiket231/capstone_final_yolov5,1,0,2015-12-03T19:51:52Z,,Python,213,4092
jwillow19/gitee_samples,1,0,2022-10-02T00:41:47Z,yolo v5 detector that sends email alerts when class of interest is found,Python,129,282
mengsong16/garage,1,0,2022-10-14T11:06:20Z,,Python,4,4605
zhuhd15/Demo-System,2,0,2020-10-19T04:03:45Z,CS6285 Project,Jupyter Notebook,7,353793
yunqiw/pythonlib,2,0,2023-01-12T08:43:54Z,,Python,4,1350
dizadi/detect-alert,0,0,2022-09-21T08:38:29Z,yolov5的一些修改,Python,32,7687
DCUSnSLab/skin_lesion,3,0,2016-03-22T23:02:59Z,,Python,42,40693
WenjieWWJ/KDplus,1,6,2018-08-20T16:10:49Z,Time series DBN BP ARMA,Python,2,33495
KAI-Devv/BoxDetection-Yolov5,2,1,2022-12-28T17:21:56Z,"This is the final project for Computer Vision, 2022 Fall. Given a clip containing in-the-wild chimpanzees, we want to know - where they are (detection), who they are (identification), and what they are doing (2D pose estimation).",Python,2,1022
xuan-xie/xuan-v5,2,1,2019-07-06T11:42:46Z,"classify pneumonia ,tb and normal person xray image",Jupyter Notebook,52,127283
jenningsjin/Image-Recognition-Retrieval,1,0,2022-12-23T05:21:57Z,,Python,8,440
asdfhalkehflkajdhf/Md-learn-Timeseries,1,0,2021-08-14T11:06:10Z,,Jupyter Notebook,3,394
tcy63/CV_chimpanzee,1,1,2023-01-18T09:33:37Z,,Python,51,13025
SubrataSarkar32/tb-and-pneumonia-detection,1,1,2021-04-22T15:49:16Z,Analysis of different models for the detection of anomalies in multivariate time series,Python,4,1575
NghiGia/Fire_Detect,2,3,2019-09-03T02:59:31Z,Code for sequential flows.,Python,12,251
mdsohaib/Customer_Revenue_Prediction_ML_App_Using_Django,5,2,2022-12-10T20:20:54Z,,Python,106,119101
tinhpx2911/Vehicle_Counting_YOLOv8_DeepSORT,6,7,2020-01-27T16:44:42Z,Code for people working on machine learning for diffusion MRI,Python,23,1633
GastonGarciaGonzalez/Multivariate-Time-Series-Anomaly-Detection,3,12,2018-04-09T21:34:32Z,Implementation of speech recognition with TwinNet,Python,35,10356
joelouismarino/sequential_flows,1,0,2020-01-20T15:15:32Z,,Jupyter Notebook,40,182
odh-labs/edge-robotics,1,0,2022-11-29T20:26:58Z,,Python,2433,48632
scil-vital/dwi_ml,1,0,2022-10-17T19:01:48Z,,Python,3,1201
dmitriy-serdyuk/twinnet-asr,2,0,2020-12-20T03:10:50Z,,HTML,2,965
sbysiak/HF-jets,1,0,2019-05-29T12:28:30Z,Doodle prediction website it is based on Google's quick draw project. In order to get the feel of AI predicting half drawn images we make use of timers,Jupyter Notebook,27,750
rvavruska/DeepLearning,1,4,2023-02-06T09:54:42Z,,Python,9,825
junitt/try-cv-with-tianchi,30,0,2021-01-19T02:31:31Z,,Python,27,66202
ajana13/hackumass-viii,1,20,2020-03-27T08:30:01Z,The goal of the project is to build algorithmic trading system.,Python,2,58930
rishabhk1/doodle-prediction-website,1,0,2023-02-28T00:51:19Z,Using yolov5 for crack detection and segmentation.,Python,3,4272
anminhhung/Yolov8_tracking,1,0,2022-12-01T07:12:05Z,,Python,53,9828
researchai/unsupervised_meta_rl,1,21,2018-10-08T03:25:42Z,Activity Recognition using Temporal Optical Flow Convolutional Features and Multi-Layer LSTM,C++,41,56468
MislavSag/trademl,1,0,2022-09-12T10:58:56Z,,Python,9,906
LxPenguinQAQ/YOLOv5_crackSet,1,0,2018-05-20T06:28:34Z,,Python,1,99239
RonitKanakam-rk/Handsign-detection,1,0,2020-06-09T01:32:52Z,Final Project for ECE276B,Python,430,635
Aminullah6264/Activity_Rec_ML-LSTM,13,251,2020-06-01T21:57:58Z,MLPerf™  Tiny is an ML benchmark suite for extremely low-power systems such as microcontrollers,C++,75,30726
BenThaii/yolov5,1,2,2014-03-24T02:58:39Z,my master graduate thesis code,Python,127,3308
wwwiii1/jongsul_jango,5,0,2019-01-23T18:21:03Z,,Python,68,464981
skamano/Meta_RL_racing,1,1,2022-12-22T15:32:15Z,2022 한이음 ICT멘토링 - 적대적 AI 공격에 대한 인공지능 보안기술 구현,Jupyter Notebook,2,305382
mlcommons/tiny,1,1,2016-06-01T13:15:02Z,Simple experiment to explore a jacobian method for determining hidden unit intent.,Python,16,4279
vinson0526/Master_Graduate_Thesis,1,0,2022-05-30T19:54:18Z,,Python,4823,180
Lap1n/ift6135,1,20,2023-01-21T16:52:57Z,"Real-Time Object Detection, Tracking, Blurring and Counting using YOLOv8",Jupyter Notebook,286,22760
kchaehyeon01/AI_HaniumAdvDef,1,0,2021-04-28T22:05:16Z,,Python,955,33870
davidbau/net-intent,1,226,2023-01-11T19:39:12Z,"YOLOv8 Object Tracking using PyTorch, OpenCV and DeepSORT",Jupyter Notebook,69,85506
ThierryJudge/anatomically-constrained-ssl,2,0,2022-10-26T22:19:27Z,An incomplete video filter app using tkinter,Python,3,887
D1vyanshGupta/icml18-jtnn-py3.6.7-pytorch1.0-rdkit-2018.09,3,0,2021-05-13T09:19:12Z,,Python,601,3443
MuhammadMoinFaisal/YOLOv8-object-tracking-blurring-counting,30,0,2022-11-25T12:00:05Z,,Python,162,321100
danil99152/DirectumTasks,1,0,2023-01-16T21:48:18Z,,Python,126,123337
MuhammadMoinFaisal/YOLOv8-DeepSORT-Object-Tracking,1,0,2022-10-20T07:09:05Z,,Python,2625,817
dereina/video_filter,1,6,2023-02-25T14:12:03Z,该项目可用于做yolov5+reid识别，可用于做跨视频人员检测,Python,65,1450
Shivanshu-Gupta/semeval-2020-task-7-humor-in-headlines,3,296,2017-08-22T13:55:27Z,Learning to create Machine Learning Algorithms,Python,100,11362
3344jok/eyepulator_yolo,3,3,2022-09-05T14:04:59Z,Tail-Aware Sperm Analysis for Transparent Tracking of Spermatozoa Official Implementation,Jupyter Notebook,4,124402
denizerogluu/tr_sign_web,1,2,2020-10-27T14:58:58Z,,Python,11,90
berinja/icr-codraw,1,0,2014-06-08T19:46:40Z,Code associated with the dhlv blog,Python,7,196836
YINYIPENG-EN/yolov5_reid,1,0,2022-11-28T17:41:35Z,,Python,16,1982810
srafay/Machine_Learning_A-Z,2,1,2021-11-24T01:37:23Z,,Python,183,292741
LouisDo2108/MediaEval2022_Medico_Tail_Aware_Sperm_Detection,1,1,2021-06-03T15:33:29Z,,Jupyter Notebook,13,499
comet-ml/mlops-actions,1,0,2022-06-06T17:03:00Z,,Python,6,1001
lucianionita/dhlv,1,1,2021-05-22T15:51:26Z,A minimal template for pytorch-lightning and grid.ai,Python,2566,119
USUBadBatch/5510-Midterm,3,0,2021-03-11T17:11:39Z,University Deep Learning Project,Jupyter Notebook,109,26251
hsiaoyi0504/BIOINF593_Final,1,0,2022-12-12T14:19:05Z,,Python,71,23068
vaishnavisampigethaya/Face-Recognition-with-mask,1,1,2017-10-31T03:18:52Z,"digits-extension: add mxnet backend(include single machine mode and distributed mode). This project has not reached the release level ！！！the related mxnet has been modified by us, and not include. This github only used for backup.",Python,83,11488
jburzy01/GNN,1,0,2022-11-07T08:47:18Z,,Python,21,99700
ChenghaoMou/lightning-grid-template,1,0,2017-05-07T06:17:24Z,,Jupyter Notebook,2,2318
TheFebrin/Deep-Learning-Project-Instance-Segmentation,1,0,2021-06-22T08:38:07Z,,Python,2406,52
charityYao/covid-19-kit-identification,1,0,2022-06-12T04:50:31Z,ros2 ,Python,2,898054
my777777/digits-e,1,0,2022-06-10T16:20:30Z,,Python,3541,8720
DORSA-co/human_detection_yolo,1,5,2020-08-25T23:27:21Z,LSM implementation with the P-CRITICAL plasticity rule,Python,373,252
charliec443/RJMCMC,3,26,2020-12-18T11:09:28Z,Python library for building financial machine learning models.,Python,16,1776
dkobylianskii/leptonTag,4,3,2021-02-19T07:37:44Z,Social Computing Project,Jupyter Notebook,256,57124
jianwei/machine,1,0,2022-11-25T05:35:16Z,,Python,15,47078
quan3a1dvt/rams_ed,30,1710,2021-01-08T16:05:12Z,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by Deep Learning.",Python,84,42787
NECOTIS/PCRITICAL,1,0,2022-07-14T21:23:00Z,,Python,11,109825
MizarAI/mizar-labs,2,0,2020-07-07T06:37:36Z,My Solution for Global Wheat Detection,Python,117,58
VAIBHAV-2303/Hateful-Memes-Classification,1,0,2021-06-09T18:34:52Z,,Python,3,21657
tuananh2606/BTL_Python,6,0,2022-11-23T01:22:24Z,,Python,65,53383
mindee/doctr,2,0,2021-06-20T13:47:50Z,,Python,9,69
YY-GX/CBFIRL,30,0,2022-10-31T02:21:40Z,,Python,45,6700
R1ck29/kaggle-global-wheat-detection,1,0,2018-04-27T14:07:59Z,,Jupyter Notebook,816,45541
arpitbyahut/filedrive,1,0,2023-02-21T01:43:58Z,,Python,21,946
wasiwasi/intagral,2,78,2020-10-01T19:36:47Z,A graph neural network tailored to directed acyclic graphs that outperforms conventional GNNs by leveraging the partial order as strong inductive bias besides other suitable architectural features.,Python,333,11582
dbtjr1103/YOLOv8.0.4,30,0,2023-01-23T23:03:10Z,,,87,67864
Genomics-HSE/Reformer-Genomics,1,4,2017-10-06T01:21:08Z,this is a playground to run various machine learning algorithm on either Mac OS High Sierra and Ubuntu 16.04,HTML,2458,80008
guotao0628/yolov5,1,0,2022-12-16T21:00:25Z,,Python,3,1059
bevisLee/portfolio,1,0,2022-10-03T10:42:34Z,Simple implementation of a Siamese Network,Python,8,72
Dylan-Zhang7788/yolov5,1,0,2016-05-14T14:57:42Z,这只是一个测试,Python,8,83153
vthost/DAGNN,1,1,2020-07-25T22:30:13Z,,Python,8,115767
erickserr125/traffic-detection-yolov5,2,1,2022-12-28T11:27:31Z,,Python,161,13994
xueyongfu/deep-learning-snippets,2,0,2022-01-11T20:10:30Z,Example Project for the Working Sessions for Standardizing the Experiment Series,Python,9,37
winnerineast/Origae-6,1,0,2022-06-12T22:33:41Z,Control roomba with keyboard commands and/or RL agent,Python,3,294
jorgehr12345/prueba102,1,0,2017-09-17T17:54:01Z,Front end web app with a Flask backend that was built to integrate with Keras API and tensorflow backend,Python,44,49629
xLiQuiDz/DICG,1,0,2022-11-05T01:06:51Z,,,1,114487
giacomopiccinini/SiameseNetwork,1,0,2017-10-11T12:11:50Z,,Jupyter Notebook,98,9815
iceshade000/hello-word,1,0,2022-12-26T13:09:48Z,,Python,10,13864
jonathanyin12/grammarVAE,30,0,2023-01-20T03:43:48Z,"This program uses OpenCV and Tensorflow to detect potholes in Images, and Videos. The model was built using YOLOv5 and the pothole dataset from RoboFlow.com. Currently, this project is under development. ",Python,1,68371
OnlyForMyCode/HarvestingDetection,1,0,2020-02-09T23:06:38Z,"Code for latest Quizbowl models (e.g., Bert)",Python,1,226
comet-ml/hn-predictor,1,0,2023-02-23T16:52:20Z,We developed a web app which detect plant and show their medical uses from their leaves using image processing and machine learning,Python,316,53177
kafluette/deeplearning-toolkit-py,1,1,2022-10-11T16:57:02Z,,Jupyter Notebook,1,664981
dizadi/roombai,1,1,2022-12-06T04:15:22Z,,Python,8,14332
gzcharleszhang/WordCounter,1,0,2021-12-27T13:21:34Z,,Python,20,252
CameronHildebrandt/yolov5_attempt2,1,0,2021-07-22T03:44:51Z,,Jupyter Notebook,7,545
pcortajarena/tf-sne,1,4,2021-01-05T10:29:57Z,,Jupyter Notebook,15,49017
garvit586/yolo5,1,0,2022-01-08T10:13:16Z,,Jupyter Notebook,624,69646
canaleal/YOLOv5-MachineLearning-API-Simplified,1,0,2020-10-05T17:41:40Z,"LSTM, fake news detector for coverall",Jupyter Notebook,163,43545
EntilZha/qb-bert,1,0,2018-08-12T23:52:47Z,Searching images using their caption which are generated using Deep Learning #Inprogress,Python,4078,81662
Dhairya7283/Plant-identification-for-medical-purpose-using-image-processing-and-machine-learning,4,1,2016-03-15T10:45:17Z,Aplikacja dla kawiarni pomagająca w zarządzaniu,Python,49,3294
s4mik4dr/test_ship_yolov5,3,0,2021-03-09T08:17:34Z,,Python,4,411
UM-Titan/DSPS23,1,0,2017-05-05T03:36:27Z,This library works on macOS Sierra.,Python,91,755939
utisetur/russian_superglue_task,1,3,2021-09-25T08:16:33Z,Repo for https://www.kaggle.com/c/ventilator-pressure-prediction/overview,Python,211,862
krisograbek/comet,1,0,2021-02-22T07:17:51Z,,Python,23,174
tomer92808888/Machine-Deep-Learning-Computer-Vision-Projects,1,0,2021-02-08T10:51:17Z,"Re-implementation for Fast Neural Style Transfer[Johnson, J.(ECCV'16)] in TensorFlow2.",Python,8,6052
observation-system/yolo-server,30,0,2022-10-10T11:26:28Z,,Python,3,13093
TerboucheHacene/gans-specialization-coursera,1,0,2022-05-17T20:20:27Z,,Python,10,40
thetinygoat/coverall-detector,2,1,2023-01-26T20:10:42Z,,Python,2564,379931
payoj21/Image-search,1,11,2021-04-19T12:45:40Z,Smooth Variational Graph Embeddings for Efficient Neural Architecture Search ,Python,9,11441
VirrageS/io-kawiarnie,1,1,2018-10-18T13:58:11Z,,Python,1,1406
Sneha-Sreedhara/TextHide,2,3,2023-01-21T04:41:59Z,This repo would give multi-task keypoint detect code based yolov8. The  landmarks or keypoints with different classes and numbers can be detected at the same time.,Python,3,1661
EnjoyLifeFund/macSierra-py36-pkgs,4,1,2021-03-23T04:27:58Z,Created for LOC 3.0 Hackathon,JavaScript,2,21021
Erlemar/ventilator_kaggle_models,1,1,2020-02-12T04:10:39Z,,Python,1174,43
vpeopleonatank/prostate_cancer_segmentation,1,0,2023-01-23T13:18:20Z,"YOLOv8 Object Tracking using PyTorch, OpenCV and DeepSORT",Jupyter Notebook,13,37591
omihub777/FastNST-TF2,1,0,2021-01-28T15:15:33Z,High-level framework for PyTorch to quickly setup training using configurable experiments,Python,2,139
Jeremy9910/Convertion_yolov5,30,0,2020-08-14T02:11:08Z,对Transformers的源码的阅读&注释,Python,28,21407
TUL-IIS-MISEL/CNN-HDC,1,0,2020-12-08T02:49:23Z,,Python,4,295
Enjmateo/hashiwokakero,2,0,2022-09-24T03:30:25Z,,Python,1593,205571
jovitalukasik/SVGe,3,0,2020-10-10T15:22:53Z,This is for Berkeley's MIDS program - course w266(NLP and deep learning)  final project on NER and Relation extraction,Jupyter Notebook,1,69860
papar22/returnn-hmm,1,4,2020-05-30T11:10:32Z,Reproducing the DeepMDP paper,Python,166,14943
FlyleafPaopao/yolov8-multi-keypoint,4,0,2021-09-24T19:44:02Z,,Jupyter Notebook,27,1616
jazibdawre/Travel-Buddy,30,0,2020-07-02T14:46:49Z,,Python,874,11537
hmoharrer/Machine-Learning-by-Dr.Rahmani,1,0,2022-10-14T14:34:23Z,,Python,21986,182868
Devika03/YOLOv8-DeepSORT-Object-Tracking,1,3,2023-02-13T14:46:31Z,,Python,3,29263
phisad/pytorch-expresso,2,1,2020-07-12T19:05:42Z,,Python,8,75242
LawsonAbs/Transformers,1,0,2022-11-28T13:32:45Z,,Python,2,68626
tanimutomo/hidden,1,0,2022-05-14T06:48:46Z,,Python,4,166
Fouziams789/SIGN_LANGUAGE,1,0,2021-03-11T18:28:17Z,,Python,9,4959
pnarsina/w266_final,1,0,2022-01-27T19:00:55Z,Image Colorization using Auto Encoders and Generative adversarial networks,Jupyter Notebook,2,19720
MkuuWaUjinga/DeepMDP-SSL4RL,2,84,2022-09-12T06:30:11Z,Create GIFs and Videos using Stable Diffusion,Python,2,158
6758-Project/hockey,1,1,2020-12-02T09:01:39Z,,Jupyter Notebook,26,70119
cversteeg/garage,6,9,2019-06-06T20:22:29Z,Make machine learning simpler with Galaxy,HTML,67,643101
AlexGeniusMan/Polyus-Hack-2022-RealityX-ML,2,37,2020-12-01T15:58:39Z,"Focus on Algorithm Design, Not on Data Wrangling",Python,2412,1203
songjiahao-wq/MY-YOLOv5-master,30,0,2023-04-12T06:53:56Z,,Python,14,1276879
datalab-georgetown/topic_modeling,1,2,2021-03-09T16:03:07Z,,Python,20,4664
bohblue2/maicon_exp2,2,2,2019-11-11T18:35:53Z,Companion repo to DeepForest for training large models from DeepForest python package.,Python,24,28091
h-terao/hazuchi,2,0,2021-05-29T19:04:42Z,,Python,171,2961
DanielGlickmanTAU/summary_rogue_optimize,1,0,2017-08-27T07:04:31Z,,Python,17,10471
UttaraD/Image-Colorization-using-deep-learning-Techniques,1,0,2013-08-30T14:54:35Z,,Python,11,90643
DN6/giffusion,1,12,2019-10-09T14:46:33Z,Code for Disentangle Align and Fuse for Multimodal and Zero-shot Image Segmentation,Python,139,195
johanneskruse/LUKE_thesis,1,0,2023-03-01T11:57:52Z,,Python,1174,34802
goeckslab/Galaxy-ML,1,1,2019-12-04T12:26:04Z,,Jupyter Notebook,40,1094275
zensors/datatap-python,1,0,2020-10-15T11:01:22Z,Extract publication metadata from web pages. Developed as part of my specialization project (TDT4501 @ NTNU).,Python,69,35
leiwuhen92/yolov5_flash,1,1,2016-07-08T00:44:51Z,,Python,1,26931
ArunRengaraman/Covid19-Deep-learning-app,1,0,2022-09-20T10:52:22Z,,Python,342,28093
weecology/DeepForest_Model,1,0,2020-11-03T10:57:05Z,,Jupyter Notebook,2613,5938
AishaGhayas/heroku-deployment,1,1,2022-08-12T15:48:23Z,,Python,41,46
Errant404/License-Plate-Recognition,1,0,2022-11-04T04:58:16Z,,Python,17,73974
stella-gao/theano-0.9.0,2,2,2022-12-22T19:52:00Z,Detecting cards with Contrastive learning and YoLo-v5,Python,11,21231
jacoblsmith/DeepLearning,30,0,2023-01-23T10:05:52Z,Tweaking Ultralytics' Yolo8,Python,4963,30
agis85/multimodal_segmentation,1,0,2023-02-11T01:42:03Z,,JavaScript,4891,2543
deanDev5200/Python,0,0,2019-05-10T19:19:18Z,Script de consultas a Influx y MySql DB,Python,5,311
schwobr/grade_classif,1,1,2014-08-27T16:29:36Z,,Python,14,23296
olafapl/publication_extraction,30,0,2022-11-15T18:12:57Z,,Python,56,12954
JazzeYoung/VeryDeepAutoEncoder,1,0,2019-01-19T19:32:45Z,IFT 6135 homework ,Jupyter Notebook,6,58012
skjsourabh95/BOB_Automated_Cheque_Processing,4,0,2022-10-02T08:58:11Z,,Python,23769,31588
dheerajshah13/Live-Stock-Prediction,1,0,2021-11-17T16:29:49Z,machine learning predict image from space,Jupyter Notebook,1,278996
nayuta-ai/invertible-resnet-pytorch,1,0,2019-05-18T17:01:10Z,,Python,19,8066
aqillakhamis/gocart-flask,30,2,2019-07-30T00:45:36Z,Building models for Optical Character Recognition ,Jupyter Notebook,1599,1110
skylooop/CYLo_cards-Detection,3,0,2022-05-06T16:15:01Z,,Python,2353,25274
giacomopiccinini/Yolo8,2,0,2021-04-09T01:38:28Z,,Python,1486,3196
hlterdo/main,1,0,2022-11-03T20:53:17Z,Do some analysis based on AI main conferences,Python,20,182
Ariel-Vako/SensoVal,1,0,2022-10-25T18:16:40Z,,Jupyter Notebook,20,18549
AtousaTorabi/Theano_old,1,1,2021-02-05T13:50:57Z,Machine Learning A to Z in python and R,Python,4,10186
sudheeshe/Turbine_Detection_YOLO_SAHI,1,0,2018-06-05T04:39:18Z,Kaggle Deep Learning Assignments,Python,1,10
adijo/ift6135-mlp-convnet,1,0,2022-10-06T06:31:24Z,,Python,1,13013
s42411562266/Meal-Analysis-System-,30,0,2022-09-19T16:50:09Z,"Linear Regression is a machine learning algorithm based on supervised learning. It performs a regression task. Regression models a target prediction value based on independent variables. It is mostly used for finding out the relationship between variables and forecasting. Different regression models differ based on – the kind of relationship between dependent and independent variables they are considering, and the number of independent variables getting used.",Python,51,7
earthoer/ml_amazon_fromspace,1,2,2022-10-27T02:27:26Z,yolov5-mobileone,Python,15,13230
istefano82/ludwig_clone,30,1,2020-10-08T05:25:01Z,,Python,10,1809
thanhhau097/keras_ocr,1,62,2020-11-16T11:38:08Z,,Python,86,216558
fff321755/pdlsp-final-project,27,1,2022-11-28T10:14:47Z,使用YOLOv5的模型進行訓練，取最佳權重，並使用修改後的detect.py來偵測deepfake,Python,3,15364
hcheckeye/nltk,1,4,2020-10-19T13:57:24Z,,Jupyter Notebook,80,12687
george-gca/ai_papers_analysis,2,79,2020-10-28T08:17:32Z,🥶Vilio: State-of-the-art VL models in PyTorch & PaddlePaddle,Python,25,10883
Elemento24/Random_Repo,2,0,2022-12-11T14:38:12Z,A novel coronavirus antigen kit recognition method based on yolov5,Python,2,9540
jonam-code/Machine-Learning-A-to-Z,1,76,2013-02-08T10:15:37Z,tools around preparing TIMIT for HMM (with HTK) and deep learning (with Theano) methods,Python,24641,2244
